^SAMPLE = GSM913972
#ID_REF = 
#VALUE = MAS5.0 signal intensity
#ABS_CALL = 
!sample_table_begin
ID_REF	VALUE	ABS_CALL
1426367_at	456.8	P
1426368_at	634.4	P
1426369_at	1012.4	P
1426370_at	659	P
1426371_at	1436.8	P
1426372_a_at	237.3	P
1426373_at	192.3	P
1426374_at	1419.3	P
1426375_s_at	263.1	P
1426376_at	551.9	P
1426377_at	390.9	P
1426378_at	3428	P
1426379_at	1300.7	P
1426380_at	3573.3	P
1426381_at	646.5	P
1426382_at	703.1	P
1426383_at	44.7	A
1426384_a_at	3846.3	P
1426385_x_at	5451.1	P
1426386_at	2168.4	P
1426387_x_at	1093.3	P
1426388_s_at	62.6	A
1426389_at	130.4	P
1426390_a_at	9622.8	P
1426391_at	3.5	A
1426392_a_at	8919.2	P
1426393_a_at	1436.7	P
1426394_at	2986.1	P
1426395_s_at	887.2	P
1426396_at	8.5	A
1426397_at	800.5	P
1426398_at	533.2	P
1426399_at	16.6	A
1426400_a_at	2651.1	P
1426401_at	769.6	P
1426402_at	2405.2	P
1426403_at	169.4	P
1426404_a_at	707.9	P
1426405_at	43.9	P
1426406_at	812.6	P
1426407_at	2788	P
1426408_at	226.4	P
1426409_at	112.6	P
1426410_at	298.7	P
1426411_a_at	115.1	P
1426412_at	9.9	A
1426413_at	19.2	A
1426414_a_at	1576.8	P
1426415_a_at	262.8	P
1426416_a_at	873.8	P
1426417_at	63.5	A
1426418_at	4.3	A
1426419_at	598.2	P
1426420_at	12.7	A
1426421_s_at	132.3	P
1426422_at	190	P
1426423_at	925	P
1426424_at	115.6	P
1426425_at	1889.5	P
1426426_at	3259.4	P
1426427_at	125.2	P
1426428_at	240.9	P
1426429_at	57.4	A
1426430_at	110.7	A
1426431_at	6.9	A
1426432_a_at	21.9	A
1426433_at	7.1	A
1426434_at	723.6	P
1426435_at	592.9	P
1426436_at	231.7	P
1426437_s_at	628.6	P
1426438_at	0.7	A
1426439_at	18.9	P
1426440_at	407.8	P
1426441_at	107.5	P
1426442_at	1.7	A
1426443_at	91.3	A
1426444_at	94.2	A
1426445_at	1330.2	P
1426446_at	66.2	M
1426447_at	1376.3	P
1426448_at	341.9	P
1426449_a_at	660.4	P
1426450_at	449.4	P
1426451_at	278.2	P
1426452_a_at	0.9	A
1426453_at	783.8	P
1426454_at	8540.7	P
1426455_at	300.5	P
1426456_a_at	360.4	P
1426457_at	1525.9	P
1426458_at	57.9	P
1426459_s_at	515.2	P
1426460_a_at	114.8	P
1426461_at	298.6	P
1426462_at	530.6	P
1426463_at	244.7	P
1426464_at	52.3	A
1426465_at	208.5	P
1426466_s_at	3	A
1426467_s_at	284	P
1426468_at	406.6	P
1426469_a_at	727.4	P
1426470_at	30.5	A
1426471_at	459.3	P
1426472_at	44.8	P
1426473_at	1421.6	P
1426474_at	364.6	P
1426475_at	965.1	P
1426476_at	1265.1	P
1426477_at	609.2	P
1426478_at	156.8	P
1426479_a_at	283.7	P
1426480_at	682	P
1426481_at	93.7	P
1426482_at	599.6	P
1426483_at	495.9	P
1426484_at	237.6	P
1426485_at	711.7	P
1426486_at	1168.9	P
1426487_a_at	390.2	P
1426488_at	445.4	P
1426489_s_at	643.2	P
1426490_at	366.4	P
1426491_at	221.6	P
1426492_at	368.8	P
1426493_a_at	63	A
1426494_at	251.6	P
1426495_at	808.6	P
1426496_at	637.8	P
1426497_at	80.3	P
1426498_at	9.8	A
1426499_at	427.7	P
1426500_at	174.2	P
1426501_a_at	299.2	P
1426502_s_at	158.9	A
1426503_a_at	393.4	P
1426504_a_at	259.1	P
1426505_at	1861.9	P
1426506_at	59.8	A
1426507_at	47.2	A
1426508_at	71.7	A
1426509_s_at	4.5	A
1426510_at	158.6	P
1426511_at	12.4	A
1426512_at	0.5	A
1426513_at	118.1	P
1426514_at	7.5	A
1426515_a_at	667.3	P
1426516_a_at	91.3	P
1426517_at	2.9	A
1426518_at	192.2	A
1426519_at	325.9	P
1426520_at	16.8	A
1426521_at	155.9	P
1426522_at	1942.7	P
1426523_a_at	258	P
1426524_at	527.5	P
1426525_at	850.9	P
1426526_s_at	51.4	P
1426527_at	314.6	P
1426528_at	3725.6	P
1426529_a_at	3447.6	P
1426530_a_at	1360.5	P
1426531_at	520.3	P
1426532_at	238.6	P
1426533_at	1613.1	P
1426534_a_at	174.3	P
1426535_at	615.7	P
1426536_at	406.6	P
1426537_at	69.4	P
1426538_a_at	522.7	P
1426539_at	107.6	P
1426540_at	218.1	P
1426541_a_at	390.5	P
1426542_at	100.5	P
1426543_x_at	133.2	P
1426544_a_at	126.3	P
1426545_at	114.2	P
1426546_at	104.1	P
1426547_at	3.6	A
1426548_a_at	643	P
1426549_at	14.3	A
1426550_at	4.7	A
1426551_at	5.2	A
1426552_a_at	2.1	A
1426553_at	332.9	P
1426554_a_at	3816.2	P
1426555_at	1065.6	P
1426556_at	326.9	P
1426557_at	74.9	P
1426558_x_at	686.9	P
1426559_at	1065.8	P
1426560_a_at	63.7	P
1426561_a_at	1.9	A
1426562_a_at	93.2	A
1426563_at	34.6	A
1426564_at	47.4	P
1426565_at	66.4	P
1426566_s_at	60.4	A
1426567_a_at	375.3	P
1426568_at	51.2	A
1426569_a_at	5.6	A
1426570_a_at	30.7	M
1426571_at	8.9	A
1426572_at	702.2	P
1426573_at	424.8	P
1426574_a_at	219.9	P
1426575_at	294.4	P
1426576_at	416.5	P
1426577_a_at	232.5	P
1426578_s_at	177.7	P
1426579_at	802.3	P
1426580_at	567.7	P
1426581_at	875.1	P
1426582_at	413.6	P
1426583_at	873.3	P
1426584_a_at	108.2	P
1426585_s_at	1782.3	P
1426586_at	1580.8	P
1426587_a_at	400.4	P
1426588_at	20.8	A
1426589_at	29	A
1426590_at	230.7	P
1426591_at	57.8	P
1426592_a_at	259.6	P
1426593_a_at	1331.7	P
1426594_at	29.5	A
1426595_at	69	A
1426596_a_at	735.9	P
1426597_s_at	27.8	A
1426598_at	9.5	A
1426599_a_at	752.9	P
1426600_at	398	P
1426601_at	84.5	A
1426602_at	509.4	P
1426603_at	61.7	A
1426604_at	135.6	P
1426605_at	84.2	P
1426606_at	40.3	A
1426607_at	269	P
1426608_at	17.7	A
1426609_at	1511.5	P
1426610_a_at	174.9	P
1426611_at	4600.4	P
1426612_at	2713.4	P
1426613_a_at	2163.2	P
1426614_at	467.6	P
1426615_s_at	1941.1	P
1426616_at	47.9	P
1426617_a_at	13.7	A
1426618_a_at	399.6	P
1426619_at	126	P
1426620_at	279.8	P
1426621_a_at	3.4	A
1426622_a_at	21.9	A
1426623_a_at	598.3	P
1426624_a_at	240.5	P
1426625_at	245.5	P
1426626_at	1175.6	P
1426627_at	232.9	P
1426628_at	1057.6	P
1426629_at	586.5	P
1426630_at	647.6	P
1426631_at	721.2	P
1426632_at	127.3	P
1426633_s_at	56.5	P
1426634_at	6.9	A
1426635_at	285.9	P
1426636_a_at	25.3	P
1426637_a_at	0.9	A
1426638_at	1	A
1426639_a_at	7.3	A
1426640_s_at	9.5	A
1426641_at	5.7	A
1426642_at	209.3	P
1426643_at	438.4	P
1426644_at	500.9	P
1426645_at	7186.3	P
1426646_at	661.8	P
1426647_at	26.9	A
1426648_at	890.8	P
1426649_at	57.6	P
1426650_at	7	A
1426651_at	418.7	P
1426652_at	784.1	P
1426653_at	909.2	P
1426654_at	619.3	P
1426655_a_at	193.6	P
1426656_at	383.1	P
1426657_s_at	215.2	P
1426658_x_at	599.7	P
1426659_a_at	9975.3	P
1426660_x_at	11145	P
1426661_at	10954.9	P
1426662_at	2899.3	P
1426663_s_at	226.4	P
1426664_x_at	250.2	P
1426665_at	196.6	P
1426666_a_at	852.4	P
1426667_a_at	443.3	P
1426668_at	711.9	P
1426669_at	290	P
1426670_at	376.9	P
1426671_a_at	1454.9	P
1426672_at	277.8	A
1426673_at	13.3	A
1426674_at	2120	P
1426675_at	2289.6	P
1426676_s_at	3226.4	P
1426677_at	1765.5	P
1426678_at	1304.4	P
1426679_at	1964.1	P
1426680_at	113.5	P
1426681_at	79.8	P
1426682_at	1792.4	P
1426683_at	1519.4	P
1426684_at	603.3	P
1426685_a_at	1210	P
1426686_s_at	255.8	P
1426687_at	97.7	P
1426688_at	3685.9	P
1426689_s_at	1680	P
1426690_a_at	450.1	P
1426691_at	228.6	P
1426692_at	193	P
1426693_x_at	574.3	P
1426694_at	703.4	P
1426695_at	86	A
1426696_at	630.2	P
1426697_a_at	242.5	P
1426698_a_at	2090.4	P
1426699_at	140.6	P
1426700_a_at	171.2	P
1426701_at	220.3	P
1426702_at	22	A
1426703_at	392.4	P
1426704_at	49	A
1426705_s_at	2708.5	P
1426706_s_at	34	P
1426707_at	454.2	P
1426708_at	3434.6	P
1426709_a_at	848.2	P
1426710_at	986	P
1426711_at	131.3	P
1426712_at	29	A
1426713_s_at	1088.1	P
1426714_at	61.5	P
1426715_s_at	91.4	P
1426716_at	583	P
1426717_at	1336.3	P
1426718_at	1070.4	P
1426719_at	325.3	P
1426720_at	50.9	A
1426721_s_at	864.3	P
1426722_at	4291.7	P
1426723_at	487.8	P
1426724_at	54.1	P
1426725_s_at	56.8	P
1426726_at	405.8	P
1426727_s_at	372.5	P
1426728_x_at	294.1	P
1426729_at	7.6	A
1426730_a_at	2.6	A
1426731_at	51.3	A
1426732_at	20.7	A
1426733_at	487.7	P
1426734_at	61.5	P
1426735_at	562.8	P
1426736_at	2762.4	P
1426737_at	328.7	P
1426738_at	346.9	P
1426739_at	379.6	P
1426740_s_at	149.2	P
1426741_a_at	841.8	P
1426742_at	4093.1	P
1426743_at	386.3	P
1426744_at	255.4	P
1426745_at	783	A
1426746_at	373.2	P
1426747_at	453.2	P
1426748_s_at	108.9	P
1426749_at	1289.3	P
1426750_at	180.2	P
1426751_s_at	1051.6	P
1426752_at	659.5	P
1426753_at	127.2	P
1426754_x_at	388.6	P
1426755_at	171.6	P
1426756_at	527.2	P
1426757_at	351.3	P
1426758_s_at	33	A
1426759_at	569.7	P
1426760_at	491.7	P
1426761_at	415.8	P
1426762_s_at	1534.3	P
1426763_at	373.5	P
1426764_at	236.2	P
1426765_at	792.4	P
1426766_at	13	A
1426767_at	104.2	P
1426768_at	49.8	A
1426769_s_at	418.1	P
1426770_at	86.5	P
1426771_at	159.7	P
1426772_x_at	39.4	A
1426773_at	260.3	P
1426774_at	750.7	P
1426775_s_at	384.6	P
1426776_at	125.1	P
1426777_a_at	104.5	P
1426778_at	869.9	P
1426779_x_at	396.1	P
1426780_at	106.5	P
1426781_at	103.1	P
1426782_at	290.3	P
1426783_at	534.8	P
1426784_at	212.8	P
1426785_s_at	33.1	A
1426786_s_at	140.9	A
1426787_at	319.6	P
1426788_a_at	2671	P
1426789_s_at	1822.2	P
1426790_at	1960.9	P
1426791_at	11.2	A
1426792_s_at	59.6	A
1426793_a_at	7240.7	P
1426794_at	574.2	P
1426795_at	37.6	A
1426796_at	339.3	P
1426797_at	309.7	P
1426798_a_at	1034.5	P
1426799_at	1745.4	P
1426800_at	16.8	A
1426801_at	263.2	P
1426802_at	172.7	P
1426803_at	100.3	P
1426804_at	1141.8	P
1426805_at	149.4	P
1426806_at	364.1	P
1426807_at	27.6	A
1426808_at	9608.7	P
1426809_at	158.2	A
1426810_at	480.4	P
1426811_at	55.3	A
1426812_a_at	2936.6	P
1426813_at	1574.8	P
1426814_at	358.9	P
1426815_s_at	661.6	P
1426816_at	37.1	A
1426817_at	2421	P
1426818_at	56.8	A
1426819_at	1467.3	P
1426820_at	1945.4	P
1426821_at	299.9	P
1426822_at	199.6	P
1426823_s_at	1226.5	P
1426824_at	552.8	P
1426825_at	126.4	A
1426826_at	487.6	P
1426827_at	844	P
1426828_at	206.9	P
1426829_at	700.6	P
1426830_a_at	1349.7	P
1426831_at	847.1	P
1426832_at	280.9	P
1426833_at	667.5	P
1426834_s_at	174.3	P
1426835_at	867.7	P
1426836_s_at	2650.3	P
1426837_at	482.7	P
1426838_at	518	P
1426839_at	631.5	P
1426840_at	1067.7	P
1426841_at	471.3	P
1426842_at	1291.9	P
1426843_at	77.4	A
1426844_a_at	355.8	P
1426845_at	477.8	P
1426846_at	316.5	P
1426847_at	20.6	A
1426848_at	296.2	A
1426849_at	236.9	P
1426850_a_at	38.5	A
1426851_a_at	9.5	A
1426852_x_at	12.7	A
1426853_at	4434	P
1426854_a_at	5745.7	P
1426855_at	12	A
1426856_at	108.4	P
1426857_a_at	236.5	P
1426858_at	18.2	P
1426859_at	54	A
1426860_at	477.4	P
1426861_at	506.9	P
1426862_at	763.5	P
1426863_at	196.5	P
1426864_a_at	4.1	A
1426865_a_at	14.2	A
1426866_at	176.1	P
1426867_at	3.5	A
1426868_x_at	104.2	A
1426869_at	7.8	A
1426870_at	667.7	P
1426871_at	309.3	P
1426872_at	26.2	A
1426873_s_at	30.8	A
1426874_at	610.3	P
1426875_s_at	627.3	P
1426876_at	6	A
1426877_a_at	1359.2	P
1426878_at	350	P
1426879_at	387.4	P
1426880_at	6.4	A
1426881_at	315.3	P
1426882_at	427.5	P
1426883_at	595.7	P
1426884_at	469.8	P
1426885_a_at	1630.5	P
1426886_at	695.4	P
1426887_at	2.8	A
1426888_at	202.7	P
1426889_at	68.3	A
1426890_a_at	128.9	P
1426891_at	172.8	P
1426892_at	12.3	A
1426893_at	257.2	P
1426894_s_at	1371.3	P
1426895_at	1090.9	P
1426896_at	66.6	P
1426897_at	1525.6	P
1426898_at	139.2	P
1426899_at	684	P
1426900_at	1755.1	P
1426901_s_at	629.7	P
1426902_at	232.4	P
1426903_at	574.6	P
1426904_s_at	1062.5	P
1426905_a_at	1169.7	P
1426906_at	2232.6	P
1426907_s_at	113.3	P
1426908_at	1300.9	P
1426909_at	321.2	P
1426910_at	135.3	P
1426911_at	6.5	A
1426912_at	1898.7	P
1426913_at	20.8	A
1426914_at	11.4	A
1426915_at	710.4	P
1426916_at	225.6	A
1426917_s_at	59.6	P
1426918_at	1010.5	P
1426919_at	6.6	A
1426920_x_at	2	A
1426921_at	528.4	A
1426922_s_at	301.3	P
1426923_at	1045.7	P
1426924_at	387.9	P
1426925_at	28	A
1426926_at	1824.4	P
1426927_at	15.4	A
1426928_at	241.1	P
1426929_at	22.5	A
1426930_at	23.4	P
1426931_s_at	1940.1	P
1426932_at	495.2	P
1426933_at	535.2	P
1426934_at	8.7	A
1426935_at	3.7	A
1426936_at	609	P
1426937_at	0.6	A
1426938_at	8.5	A
1426939_at	785.2	P
1426940_at	389.3	P
1426941_at	15.9	A
1426942_at	1391.2	P
1426943_at	154.1	A
1426944_at	663.9	P
1426945_at	1958.3	P
1426946_at	2101.8	P
1426947_x_at	125.3	A
1426948_at	1038.9	P
1426949_s_at	1147.1	P
1426950_at	65.4	P
1426951_at	2.6	A
1426952_at	503	P
1426953_at	385.4	P
1426954_at	854.5	P
1426955_at	184	P
1426956_a_at	646.4	P
1426957_at	239.5	M
1426958_at	241.7	P
1426959_at	38.6	P
1426960_a_at	52.3	P
1426961_at	609.4	P
1426962_at	402.7	P
1426963_at	138.7	P
1426964_at	4303.7	P
1426965_at	323.2	P
1426966_at	288.8	P
1426967_at	99.9	A
1426968_a_at	441.4	P
1426969_at	233.6	P
1426970_a_at	230.6	P
1426971_at	142.4	P
1426972_at	532	P
1426973_at	3	A
1426974_at	697.1	P
1426975_at	202.1	P
1426976_at	805.6	P
1426977_at	692.6	P
1426978_at	343.1	P
1426979_at	356	P
1426980_s_at	70.3	P
1426981_at	85.1	A
1426982_at	190.5	P
1426983_at	594.9	P
1426984_at	69	A
1426985_s_at	573.6	P
1426986_at	556	P
1426987_at	201.9	P
1426988_at	81.5	P
1426989_at	174	A
1426990_at	22.1	A
1426991_at	26	A
1426992_at	1808.1	P
1426993_at	297.7	P
1426994_at	219.8	P
1426995_a_at	452.9	P
1426996_at	20	A
1426997_at	64.6	A
1426998_at	246.2	P
1426999_at	737.7	P
1427000_at	16.1	A
1427001_s_at	16.5	A
1427002_s_at	29.6	P
1427003_at	414.5	P
1427004_at	29.8	A
1427005_at	145.4	A
1427006_at	587.8	P
1427007_at	451.4	P
1427008_at	3.6	A
1427009_at	114	A
1427010_s_at	10.1	A
1427011_a_at	591.2	P
1427012_at	39.6	A
1427013_at	104.6	P
1427014_at	281.2	P
1427015_at	63.1	A
1427016_at	194.1	P
1427017_at	68.1	A
1427018_at	30.4	A
1427019_at	8.8	A
1427020_at	1.9	A
1427021_s_at	8437.2	P
1427022_at	356.7	P
1427023_at	36.6	A
1427024_at	135.1	P
1427025_at	49.9	A
1427026_at	2.8	A
1427027_a_at	1051	P
1427028_at	60.5	P
1427029_at	37.5	A
1427030_at	198.8	P
1427031_s_at	170.2	P
1427032_at	1313.8	P
1427033_at	68.6	A
1427034_at	13.5	A
1427035_at	329.8	P
1427036_a_at	2372.1	P
1427037_at	382.7	P
1427038_at	57	A
1427039_at	284.6	P
1427040_at	1760.6	P
1427041_at	333.4	P
1427042_at	1.1	A
1427043_s_at	409.2	P
1427044_a_at	9.8	A
1427045_at	50.5	A
1427046_at	16.2	A
1427047_at	288.7	P
1427048_at	81	A
1427049_s_at	117.1	P
1427050_at	146.3	P
1427051_at	47.7	A
1427052_at	3.8	A
1427053_at	3	A
1427054_s_at	0.8	A
1427055_at	140.5	P
1427056_at	32.4	A
1427057_at	357.9	A
1427058_at	8299.3	P
1427059_at	217.4	P
1427060_at	975.2	P
1427061_at	537.3	P
1427062_at	266.5	P
1427063_at	36.5	M
1427064_a_at	198	P
1427065_at	169.3	P
1427066_a_at	201.2	P
1427067_at	80.4	P
1427068_x_at	78.8	P
1427069_at	189.4	P
1427070_at	68.7	P
1427071_at	349.1	P
1427072_at	366.5	P
1427073_at	129.8	P
1427074_at	333.8	P
1427075_s_at	251.1	P
1427076_at	3395.7	P
1427077_a_at	682.2	P
1427078_at	368.6	P
1427079_at	3.3	A
1427080_at	385.6	P
1427081_at	47.1	P
1427082_at	17.2	A
1427083_a_at	78.8	P
1427084_a_at	143.2	P
1427085_at	376.6	P
1427086_at	14.5	A
1427087_at	563.6	P
1427088_at	167.6	P
1427089_at	262.4	P
1427090_at	444.8	P
1427091_at	272.8	P
1427092_at	2.3	A
1427093_at	54.7	A
1427094_at	1267.8	P
1427095_at	98.2	M
1427096_s_at	145.7	P
1427097_at	395.4	P
1427098_at	247.1	P
1427099_at	249.3	P
1427100_at	229.6	P
1427101_at	27.7	A
1427102_at	72.3	A
1427103_at	895.2	P
1427104_at	1.6	A
1427105_at	639	P
1427106_at	99.8	P
1427107_at	85.5	P
1427108_at	1707.6	P
1427109_at	650.9	P
1427110_at	250.2	P
1427111_s_at	91.6	P
1427112_at	195.9	P
1427113_s_at	439.9	P
1427114_at	168.6	P
1427115_at	2.8	A
1427116_at	207.7	P
1427117_at	243	P
1427118_at	67.5	A
1427119_at	15.5	A
1427120_at	467.5	P
1427121_at	178.5	P
1427122_at	2.6	A
1427123_s_at	20.8	A
1427124_at	8.9	A
1427125_s_at	494.9	P
1427126_at	233.6	P
1427127_x_at	322.4	P
1427128_at	53.7	A
1427129_a_at	2792.4	P
1427130_x_at	19	P
1427131_s_at	1183.4	P
1427132_at	134.8	P
1427133_s_at	5.8	A
1427134_at	383.3	P
1427135_at	115.2	P
1427136_s_at	291.4	P
1427137_at	2.2	A
1427138_at	42.6	A
1427139_at	152.2	P
1427140_at	39.5	A
1427141_at	55.7	P
1427142_s_at	74.9	A
1427143_at	190.3	P
1427144_at	1389.1	P
1427145_at	7.2	A
1427146_at	7.7	A
1427147_at	280.3	P
1427148_at	104.5	P
1427149_at	2.4	A
1427150_at	101.9	P
1427151_at	122.6	P
1427152_at	136.5	P
1427153_at	589.5	P
1427154_at	9.2	A
1427155_at	13.9	A
1427156_s_at	121.3	P
1427157_at	1.7	A
1427158_at	754.3	P
1427159_at	383.3	P
1427160_at	184.6	P
1427161_at	601.1	P
1427162_a_at	574.9	P
1427163_at	195.1	P
1427164_at	39.8	P
1427165_at	92.6	P
1427166_a_at	231	P
1427167_at	1.1	A
1427168_a_at	44.8	P
1427169_at	34.9	A
1427170_at	79.2	P
1427171_at	253	P
1427172_at	179.2	P
1427173_a_at	2054.2	P
1427174_at	245.5	P
1427175_at	12.7	A
1427176_s_at	9.2	A
1427177_at	100.7	P
1427178_at	65.9	A
1427179_at	4.7	A
1427180_at	3	A
1427181_at	11.9	A
1427182_s_at	1.8	A
1427183_at	17.3	A
1427184_at	16.9	A
1427185_at	1090.5	P
1427186_a_at	577.1	P
1427187_at	100.2	A
1427188_at	616.3	P
1427189_at	797.9	P
1427190_at	359.3	P
1427191_at	7.3	A
1427192_a_at	1119.3	P
1427193_at	77.5	P
1427194_a_at	146.6	P
1427195_at	362	P
1427196_at	9.5	A
1427197_at	502.8	P
1427198_at	98.5	P
1427199_at	148.6	P
1427200_at	144.6	P
1427201_at	35.3	P
1427202_at	116.2	P
1427203_at	82.7	A
1427204_at	1	A
1427205_x_at	10.1	A
1427206_at	243.3	P
1427207_s_at	546.2	P
1427208_at	420.1	P
1427209_at	65.6	P
1427210_at	46.8	A
1427211_at	9	A
1427212_at	584.9	P
1427213_at	138.3	P
1427214_at	36	A
1427215_at	4.2	A
1427216_at	8.6	A
1427217_at	30.8	P
1427218_at	126.7	P
1427219_at	25.4	A
1427220_a_at	23.2	A
1427221_at	1	A
1427222_a_at	3.4	A
1427223_a_at	17.2	A
1427224_at	27	A
1427225_at	33.4	A
1427226_at	79.2	P
1427227_at	1.1	A
1427228_at	40.1	A
1427229_at	449.7	P
1427230_at	119.4	P
1427231_at	48.7	P
1427232_at	257.5	P
1427233_at	437.4	P
1427234_at	92.7	P
1427235_at	410.4	P
1427236_a_at	420.8	P
1427237_at	8.9	A
1427238_at	6.5	A
1427239_at	31.8	P
1427240_at	7	A
1427241_at	258.7	P
1427242_at	0.8	A
1427243_at	239.1	P
1427244_at	311.4	P
1427245_at	331.4	P
1427246_at	28.9	A
1427247_at	12.6	A
1427248_at	562.8	P
1427249_x_at	0.4	A
1427250_at	4288.4	P
1427251_at	178.4	P
1427252_at	4.2	A
1427253_s_at	1036.4	P
1427254_at	270.4	P
1427255_s_at	433	P
1427256_at	554.2	P
1427257_at	224	A
1427258_at	122.8	P
1427259_at	64.2	M
1427260_a_at	7346	P
1427261_at	126	P
1427262_at	727.7	P
1427263_at	59	P
1427264_at	22.9	A
1427265_at	35.1	A
1427266_at	507.2	P
1427267_at	11.7	A
1427268_at	8.3	P
1427269_at	749.4	P
1427270_a_at	445.3	P
1427271_at	268.2	P
1427272_at	17.7	P
1427273_at	181.3	P
1427274_at	141.7	P
1427275_at	3683.7	P
1427276_at	878	P
1427277_at	13.7	A
1427278_at	38.1	A
1427279_at	3.3	A
1427280_at	11.9	A
1427281_at	1.6	A
1427282_a_at	531.7	P
1427283_at	156.9	P
1427284_a_at	32.8	A
1427285_s_at	51.8	A
1427286_at	3.6	A
1427287_s_at	63.2	A
1427288_at	6.6	A
1427289_at	18.2	A
1427290_at	203.6	P
1427291_at	16.8	P
1427292_at	5.3	A
1427293_a_at	4.7	A
1427294_a_at	660	P
1427295_at	504.2	P
1427296_at	4204.1	P
1427297_at	784.9	P
1427298_at	15.7	A
1427299_at	304.5	P
1427300_at	0.9	A
1427301_at	1204.3	P
1427302_at	18	A
1427303_at	25.6	P
1427304_at	260.4	P
1427305_at	202.9	P
1427306_at	186.6	P
1427307_a_at	65.2	A
1427308_at	30	A
1427309_at	222.1	P
1427310_at	387.9	P
1427311_at	19.7	A
1427312_at	6	A
1427313_at	46.1	P
1427314_at	1966.2	P
1427315_at	1.1	A
1427316_s_at	65.4	A
1427317_at	179.8	P
1427318_s_at	1105.6	P
1427319_at	510.4	P
1427320_at	3.7	A
1427321_s_at	10.8	A
1427322_at	48	P
1427323_s_at	140.5	A
1427324_at	95.4	P
1427325_s_at	195.4	P
1427326_at	119.3	A
1427327_at	129.9	P
1427328_a_at	96.7	P
1427329_a_at	319.3	P
1427330_at	11.8	A
1427331_at	26.2	A
1427332_at	234.6	P
1427333_s_at	339.8	P
1427334_s_at	398.6	P
1427335_at	20.7	A
1427336_at	42.2	A
1427337_at	12	A
1427338_at	13.1	A
1427339_at	20.6	A
1427340_at	6.7	A
1427341_at	2296.6	P
1427342_at	232.9	P
1427343_at	87.2	A
1427344_s_at	21.8	A
1427345_a_at	14.2	A
1427346_at	15.3	A
1427347_s_at	595.1	P
1427348_at	57.9	M
1427349_x_at	236.5	P
1427350_a_at	31.4	A
1427351_s_at	225.6	P
1427352_at	43.7	A
1427353_at	109.6	P
1427354_at	19.8	A
1427355_at	6.2	A
1427356_at	63.4	A
1427357_at	36.3	A
1427358_a_at	105.8	P
1427359_at	125.4	P
1427360_at	15.4	A
1427361_at	65.8	A
1427362_x_at	96.5	A
1427363_at	42.7	A
1427364_a_at	291.4	P
1427365_at	1.8	A
1427366_at	4.7	A
1427367_at	17.7	A
1427368_x_at	743.8	P
1427369_at	10.7	A
1427370_at	16	A
1427371_at	30.8	P
1427372_at	5.5	A
1427373_at	3.8	A
1427374_at	7.5	A
1427375_at	244.8	P
1427376_a_at	76.2	P
1427377_x_at	90.1	A
1427378_at	41.3	A
1427379_at	37.3	A
1427380_at	3.9	A
1427381_at	8.2	A
1427382_a_at	1070	P
1427383_at	24.5	A
1427384_at	78.4	P
1427385_s_at	324.3	P
1427386_at	4	A
1427387_a_at	13.5	A
1427388_at	8	A
1427389_at	1.3	A
1427390_at	132.2	P
1427391_a_at	27.5	A
1427392_at	36.1	A
1427393_at	29.8	P
1427394_at	28	A
1427395_a_at	4.5	A
1427396_a_at	4248.5	P
1427397_at	144.8	P
1427398_at	1.4	A
1427399_a_at	12.6	A
1427400_at	47.9	A
1427401_at	2.2	A
1427402_at	35.1	A
1427403_at	4.2	A
1427404_x_at	8033.3	P
1427405_s_at	92.7	P
1427406_at	46.4	A
1427407_s_at	220.2	P
1427408_a_at	298.5	P
1427409_at	2.6	A
1427410_at	213.3	P
1427411_s_at	146.5	P
1427412_s_at	151.4	P
1427413_a_at	574.9	P
1427414_at	178.6	P
1427415_at	1.5	A
1427416_x_at	193.7	P
1427417_at	13.6	A
1427418_a_at	1847.4	P
1427419_x_at	178	P
1427420_at	4.8	A
1427421_at	10.1	A
1427422_at	34.7	A
1427423_at	47	A
1427424_at	114.3	A
1427425_at	26.7	A
1427426_at	8.6	A
1427427_at	3.7	A
1427428_at	24.9	A
1427429_at	3	A
1427430_at	51.5	P
1427431_at	3.1	A
1427432_a_at	4641.1	P
1427433_s_at	12.5	A
1427434_at	194.7	P
1427435_at	27.2	A
1427436_at	37.4	A
1427437_at	40.1	A
1427438_at	1.6	A
1427439_s_at	1285.7	P
1427440_a_at	37.5	A
1427441_a_at	367.8	P
1427442_a_at	2454.2	P
1427443_at	11	A
1427444_at	58.8	M
1427445_a_at	19.9	A
1427446_s_at	10.4	A
1427447_a_at	258	P
1427448_at	215.1	P
1427449_a_at	218.3	M
1427450_x_at	267.5	P
1427451_a_at	5.2	A
1427452_at	51.9	A
1427453_at	9.6	A
1427454_at	1.8	A
1427455_x_at	7.4	A
1427456_at	73.7	A
1427457_a_at	10.3	A
1427458_at	9.5	A
1427459_at	1	A
1427460_at	178.7	P
1427461_at	59	A
1427462_at	104.8	P
1427463_at	133.5	P
1427464_s_at	6662	P
1427465_at	26.4	A
1427466_at	71.3	A
1427467_a_at	190.6	P
1427468_at	510.1	P
1427469_at	96.8	P
1427470_s_at	28	A
1427471_at	98.9	P
1427472_a_at	5.9	A
1427473_at	2.5	A
1427474_s_at	242.7	P
1427475_a_at	857.7	P
1427476_a_at	118.5	P
1427477_at	27.4	A
1427478_at	123.5	P
1427479_at	15.1	A
1427480_at	15.4	A
1427481_a_at	29	P
1427482_a_at	7.8	A
